STATE,POSTCODE,SUBURB,ELECTORATE,NAME,EMAIL,,,,,,,,,,,,,,
WA,6353,NORTH LAKE GRACE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6351,NORTH MOULYINNING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6338,NORTH STIRLINGS,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6409,NORTH TAMMIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6488,NORTH TRAYNING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6398,NORTH WALPOLE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6473,NORTH WIALKI,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6487,NORTH YELBENI,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6262,NORTHCLIFFE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6480,NUKARNI,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,NULLAKI,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6450,NULSEN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6490,NUNGARIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6341,NYABING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6333,OCEAN BEACH,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6336,ONGERUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6431,ORA BANDA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,ORANA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6394,ORCHID VALLEY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,OYSTER HARBOUR,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6258,PALGARUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6335,PALLINUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6328,PALMDALE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6225,PALMER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6384,PANTAPIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6434,PARKESTON,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6333,PARRYVILLE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6333,PEACEFUL BAY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6260,PEERABEELUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6260,PEMBERTON,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6324,PERILLUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6258,PERUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6430,PICCADILLY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6315,PIESSEVILLE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6357,PINGARING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6308,PINGELLY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6343,PINGRUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6450,PINK LAKE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6317,PINWERNYING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6431,PLUMRIDGE LAKES,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6309,POPANYINNING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6324,PORONGURUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,PORT ALBANY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6225,PRESTON SETTLEMENT,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6308,PUMPHREYS BRIDGE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6383,QUAIRADING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6394,QUALEUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6405,QUELAGETTING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6391,QUINDANNING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6258,QUINNINUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6390,RANFORD,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6346,RAVENSTHORPE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6434,RAWLINNA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6327,REDMOND,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6327,REDMOND WEST,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6472,REMLAP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6258,RINGBARK,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,ROBINSON,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6397,ROCKY GULLY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6395,RYANSBROOK,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6445,SALMON GUMS,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,SANDPATCH,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6447,SCADDAN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6333,SCOTSDALE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6275,SCOTT RIVER EAST,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6244,SCOTTS BROOK,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,SEPPINGS,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6386,SHACKLETON,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6333,SHADFORTH,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6262,SHANNON,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6225,SHOTTS,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6450,SINCLAIR,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6437,SIR SAMUEL,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6426,SKELETON ROCK,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6258,SMITH BROOK,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6430,SOMERVILLE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6424,SOUTH BODALLIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6432,SOUTH BOULDER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6421,SOUTH BURRACOPPIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6317,SOUTH DATATINE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6411,SOUTH DOODLAKINE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6317,SOUTH GLENCOE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6430,SOUTH KALGOORLIE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6352,SOUTH KUKERIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6368,SOUTH KUMMININ,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6489,SOUTH KUNUNOPPIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6353,SOUTH LAKE GRACE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6355,SOUTH NEWDEGATE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6383,SOUTH QUAIRADING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6324,SOUTH STIRLING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6409,SOUTH TAMMIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6488,SOUTH TRAYNING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6487,SOUTH YELBENI,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6426,SOUTH YILGARN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6426,SOUTHERN CROSS,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,SPENCER PARK,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6308,SPRINGS,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6338,STIRLING RANGE NAT PARK,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6309,STRATHERNE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6256,SUNNYSIDE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6324,TAKALARUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6302,TALBOT WEST,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6490,TALGOMINE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6320,TAMBELLUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6409,TAMMIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6472,TAMPU,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6415,TANDEGIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6353,TARIN ROCK,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6322,TENTERDEN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6361,TINCURRIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6333,TINGLEDALE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6244,TONEBRIDGE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6312,TOOLIBIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6336,TOOMPUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,TORBAY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,TORNDIRRUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6311,TOWNSENDALE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6488,TRAYNING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6333,TRENT,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6244,TRIGWELL,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6426,TURKEY HILL,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,TWO PEOPLES BAY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6436,ULARRING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6390,UPPER MURRAY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6258,UPPER WARREN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,VANCOUVER PENINSULA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6355,VARLEY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6432,VICTORY HEIGHTS,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6369,WADDERIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6407,WAEEL,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6315,WAGIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6422,WALGOOLAN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,WALMSLEY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6398,WALPOLE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6363,WALYURIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6383,WAMENUSKING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6308,WANDERING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6256,WANDILLUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6320,WANSBROUGH,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6431,WARBURTON,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6311,WARDERING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6405,WARDING EAST,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6423,WARRACHUPPIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6421,WARRALAKIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,WARRENUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6407,WATERCARRIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6479,WATTONING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6315,WEDGECARRUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6477,WELBUNGIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6328,WELLSTEAD,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6450,WEST BEACH,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,WEST CAPE HOWE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6337,WEST FITZGERALD,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6369,WEST HOLLETON,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6430,WEST KALGOORLIE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6430,WEST LAMINGTON,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6308,WEST PINGELLY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6309,WEST POPANYINNING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6346,WEST RIVER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6304,WESTDALE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6423,WESTONIA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6316,WESTWOOD,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6473,WIALKI,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6370,WICKEPIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6443,WIDGIEMOOLTHA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6243,WILGA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6258,WILGARRUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6479,WILGOYNE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6333,WILLIAM BAY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6391,WILLIAMS,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6430,WILLIAMSTOWN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,WILLYUNG,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6646,WILUNA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6450,WINDABOUT,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6262,WINDY HARBOUR,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6255,WINNEJUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6447,WITTENOOM HILLS,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6370,WOGOLIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6316,WOODANILLING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6450,WOODY ISLAND,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6324,WOOGENELLUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6369,WOOLOCUTTY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6225,WORSLEY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6390,WURAMING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6485,WYALKATCHEM,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6407,WYOLA WEST,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,YAKAMIA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6258,YANMAH,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6431,YARRI,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6260,YEAGARUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6372,YEALERING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6487,YELBENI,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6426,YELLOWDINE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6430,YILKARI,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6312,YILLIMINNING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6311,YORNANING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6256,YORNUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6383,YOTING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6407,YOUNDEGIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,YOUNGS SIDING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6225,YOURDAMUNG LAKE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6167,ANKETELL,Brand,Hon Madeleine King MP,Madeleine.King.MP@aph.gov.au,,,,,,,,,,,,,,
WA,6171,BALDIVIS,Brand,Hon Madeleine King MP,Madeleine.King.MP@aph.gov.au,,,,,,,,,,,,,,
WA,6167,BERTRAM,Brand,Hon Madeleine King MP,Madeleine.King.MP@aph.gov.au,,,,,,,,,,,,,,
WA,6167,CALISTA,Brand,Hon Madeleine King MP,Madeleine.King.MP@aph.gov.au,,,,,,,,,,,,,,
WA,6167,CASUARINA,Brand,Hon Madeleine King MP,Madeleine.King.MP@aph.gov.au,,,,,,,,,,,,,,
WA,6168,COOLOONGUP,Brand,Hon Madeleine King MP,Madeleine.King.MP@aph.gov.au,,,,,,,,,,,,,,
WA,6168,EAST ROCKINGHAM,Brand,Hon Madeleine King MP,Madeleine.King.MP@aph.gov.au,,,,,,,,,,,,,,
WA,6168,GARDEN ISLAND,Brand,Hon Madeleine King MP,Madeleine.King.MP@aph.gov.au,,,,,,,,,,,,,,
WA,6174,GOLDEN BAY,Brand,Hon Madeleine King MP,Madeleine.King.MP@aph.gov.au,,,,,,,,,,,,,,
WA,6168,HILLMAN,Brand,Hon Madeleine King MP,Madeleine.King.MP@aph.gov.au,,,,,,,,,,,,,,
